,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1040,-0.65656567,1.0,-0.31034482,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.6961802,-0.86077166,-0.8120254,-0.65878975,-0.83239347,-0.47499168,-0.9903887,-0.9834527,-0.97519755,-0.989752,-0.9906923,-0.9876065
1041,-0.8787879,1.0,-0.7586207,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6709734,-0.82637316,-0.8026478,-0.64139503,-0.7551683,-0.44753075,-0.995421,-0.9982188,-0.9933039,-0.9976779,-0.9943732,-0.9924338
1042,-0.7171717,-1.0,-0.31034482,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.59294426,-0.7592312,-0.7916055,-0.6401271,-0.79642344,-0.25750518,-0.9960048,-0.99849313,-1.0,-0.99502414,-0.36698326,-0.98108447
1043,-0.57575756,1.0,-0.51724136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70696163,-0.8669537,-0.8157073,-0.6791235,-0.8380712,-0.47755226,-0.99926966,-0.98745203,-0.99928796,-0.99897265,-0.9985042,-0.9908449
1044,-0.97979796,-1.0,-0.9655172,-0.6,-0.6,-0.6,-0.6,-0.6,-0.2,-0.67456424,-0.8315397,-0.806087,-0.643863,-0.8005047,-0.4591256,-0.9970534,-0.9982639,-0.99660283,-0.996248,-1.0,-0.9962169
1045,-0.5959596,1.0,-0.27586207,-0.8,-0.8,-0.8,-0.8,-0.8,-1.0,-0.69965076,-0.8215217,-0.818704,-0.6662748,-0.8393384,-0.47853437,-0.9444681,-0.9906641,-0.9840498,-1.0,-1.0,-0.8789406
1046,-0.4949495,1.0,0.0,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.25611478,-0.3749198,-0.54357666,-0.19695248,-0.34214705,-0.091748275,-0.97471017,-0.9881206,-0.97767955,-0.9677939,-0.95310986,-0.92433786
1047,-0.3939394,-1.0,-0.62068963,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6009507,-0.74960047,-0.75911754,-0.55561775,-0.71894836,-0.411449,-0.9770592,-0.9928384,-0.97755235,-0.9838068,-0.9762736,-0.9840239
1048,-0.01010101,-1.0,-0.27586207,-0.4,-0.4,-0.6,-0.6,-0.6,-0.6,-0.68994534,-0.84858614,-0.6321361,-0.37207347,-0.52316743,-0.26954114,-0.99758685,-0.7897236,-0.9901232,-0.98175204,-0.9773755,-0.6208381
1049,-0.61616164,-1.0,-0.4827586,-0.8,-0.8,-0.6,-0.6,-0.6,-0.6,-0.7037743,-0.84955984,-0.7607987,-0.57047284,-0.8197292,-0.4779165,-0.9781215,-0.9287224,-0.98876834,-0.98372304,-0.97655493,-0.9886507
1050,-0.5959596,1.0,-0.82758623,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.34056106,-0.48333123,-0.6712521,-0.49189422,-0.8035667,-0.246333,-0.9793945,-0.99346894,-0.99196464,-0.9967794,-0.36698326,-0.97989655
1051,-0.9191919,1.0,-0.79310346,-0.6,-0.6,-0.6,-0.6,-0.6,-1.0,-0.6586222,-0.8137435,-0.7940399,-0.61612153,-0.8387038,-0.47804254,-0.99656576,-0.9964376,-0.9910718,-1.0,-1.0,-1.0
1052,-0.85858583,-1.0,-0.79310346,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.60374343,-0.75226915,-0.7583368,-0.55698174,-0.7066906,-0.37019688,-0.990842,-0.9956515,-0.9910718,-0.9919485,-0.9788572,-0.9912648
1053,-0.53535354,1.0,-0.44827586,-0.8,-0.8,-0.8,-0.8,-0.6,-0.6,-0.7062998,-0.86409897,-0.8253474,-0.6679892,-0.8073128,-0.44609678,-0.99582624,-0.9978768,-0.9860966,-0.9677939,-0.95310986,-0.97866327
1054,-0.97979796,-1.0,-0.79310346,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.67313254,-0.8315681,-0.80612,-0.64321685,-0.7996024,-0.4540198,-0.9967855,-0.9986582,-0.9986608,-0.9972271,-0.99853235,-1.0
1055,-0.85858583,-1.0,-0.1724138,-0.4,-1.0,-0.8,-0.8,-0.8,-0.8,-0.70705014,-0.86839426,-0.8271241,-0.68013895,-0.8379304,-0.47804254,-1.0,-0.99881256,-1.0,-0.9967794,-1.0,-0.99704915
1056,-0.8989899,-1.0,-0.8965517,-0.6,-0.6,-0.6,-0.6,-0.2,-0.6,-0.60286564,-0.75403625,-0.76519656,-0.622024,-0.7788072,-0.4340116,-0.9931315,-0.99790055,-0.9911745,-0.9967794,-0.9929665,-0.9954603
1057,-0.7171717,1.0,-0.27586207,-0.8,-0.8,-0.8,-1.0,-0.8,-0.8,-0.7020063,-0.7393111,-0.8273108,-0.6797245,-0.8254684,-0.47804254,-0.8453029,-1.0,-1.0,-0.9785056,-1.0,-1.0
1058,-0.4949495,-1.0,-0.7586207,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.30656204,-0.4297775,-0.59508455,-0.39134088,-0.5290395,-0.2557269,-0.98098797,-0.9880731,-0.98660773,-0.9820419,-0.97186595,-0.97654474
1059,-0.01010101,-1.0,-0.5862069,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.69754297,-0.85632265,-0.8206553,-0.6659922,-0.82221806,-0.46806765,-0.9974243,-0.99848,-0.99600244,-0.9950789,-0.9929102,-0.99481714
1060,-0.7777778,1.0,-0.6551724,-0.6,-0.6,-0.6,-0.6,-0.6,-0.2,-0.5606319,-0.7098779,-0.74414736,-0.5619554,-0.71539456,-0.38431698,-0.98982316,-0.9952264,-0.9933039,-0.9816425,-1.0,-0.99054223
1061,-0.83838385,-1.0,-0.51724136,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.55330855,-0.7322978,-0.7465851,-0.54012203,-0.7921002,-0.44192392,-0.990842,-0.99525017,-0.9933039,-1.0,-1.0,-1.0
1062,-0.7777778,1.0,-0.51724136,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.7060325,-0.8628937,-0.81845254,-0.67821354,-0.8333375,-0.4725141,-0.9943724,-0.9903198,-0.9982099,-0.991285,-0.9831336,-0.99470365
1063,-0.53535354,-1.0,-0.3448276,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.70405394,-0.8541588,-0.82659703,-0.6707379,-0.8337162,-0.42055243,-0.98168397,-0.99406266,-0.9888398,-1.0,-0.8124395,-0.9142408
1064,-0.7171717,-1.0,-0.37931034,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.59081703,-0.7445592,-0.75830275,-0.5633232,-0.71746296,-0.38999453,-0.9931727,-0.99667156,-0.99549353,-0.9933655,-0.99016243,-0.992343
1065,-0.67676765,1.0,-0.7586207,-0.6,-0.6,-0.8,-0.8,-1.0,-1.0,-0.6568701,-0.8341229,-0.8269726,-0.6797245,-0.8387038,-0.47804254,-0.990842,-0.99963427,-1.0,-1.0,-1.0,-1.0
1066,-0.25252524,1.0,-0.79310346,-0.8,-0.6,-0.6,-0.6,-0.6,-0.6,-0.49524772,-0.7973974,-0.79114866,-0.60932416,-0.7682173,-0.42154992,-0.99255913,-0.9926377,-0.9888398,-0.9950306,-0.99167234,-0.99438965
1067,-0.9191919,-1.0,-0.03448276,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6459736,-0.8000224,-0.7827176,-0.65845066,-0.83222693,-0.46265447,-0.995421,-0.9928752,-0.9955359,-0.9929147,-0.95310986,-0.9920555
1068,-0.67676765,-1.0,-0.6551724,-0.8,-0.8,-0.8,-0.8,-0.6,-0.8,-0.70526445,-0.86395663,-0.82637745,-0.6676859,-0.83482087,-0.4759738,-0.9956248,-0.99899065,-0.98573726,-0.9999839,-0.9936323,-0.9992358
1069,-0.6363636,1.0,-0.2413793,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5417378,-0.6865299,-0.71865094,-0.48847857,-0.6270876,-0.3095314,-0.9922065,-0.9941173,-0.989929,-0.9783961,-0.97824764,-0.98186755
1070,-0.85858583,1.0,-0.79310346,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6706106,-0.85050505,-0.81749284,-0.66359013,-0.82624775,-0.4673376,-0.9954553,-0.9972843,-0.99489534,-0.999095,-0.9954751,-0.9319041
1071,-0.61616164,-1.0,-0.31034482,-0.6,-0.6,-0.6,-0.2,-0.2,-0.2,-0.5183467,-0.66412896,-0.69587994,-0.4606598,-0.5846902,-0.28449118,-0.99115336,-0.98305607,-1.0,-0.9555298,-1.0,-0.9825977
1072,-0.8181818,1.0,-0.37931034,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.53522325,-0.7429174,-0.7547867,-0.5539146,-0.74781084,-0.4067751,-0.99400836,-0.9975087,-0.9957234,-0.9945024,-0.9918786,-0.9947831
1073,-0.75757575,1.0,-0.37931034,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.70649445,-0.86705804,-0.8270209,-0.6792271,-0.8387038,-0.4770005,-0.99939555,-0.9996865,-0.99941075,-1.0,-0.99558294,-1.0
1074,-0.97979796,-1.0,-0.41379312,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6718406,-0.8329291,-0.8079208,-0.64849573,-0.81187403,-0.46207812,-0.9961216,-0.99837554,-0.99877906,-0.9983768,-0.9983729,-0.97730136
1075,-0.75757575,-1.0,-0.7241379,-0.6,-0.6,-0.6,-1.0,-1.0,-1.0,-0.6523519,-0.78531057,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-0.9694741,-1.0,-1.0,-1.0,-1.0,-1.0
1076,-0.7373737,1.0,-0.44827586,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.55324304,-0.69766575,-0.7268624,-0.5052855,-0.6485471,-0.32782125,-0.9885525,-0.9948939,-0.99196464,-0.9838969,-0.98447937,-0.98713744
1077,-0.75757575,-1.0,-0.5862069,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.48292306,-0.6333823,-0.7624535,-0.59150743,-0.746032,-0.40461412,-0.98794806,-0.99740183,-0.9944199,-0.99638647,-0.9929665,-0.9954603
1078,-0.65656567,1.0,-0.51724136,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6915753,-0.8531206,-0.8198427,-0.6669907,-0.8249845,-0.46301568,-0.99656576,-0.99762505,-0.997768,-0.99033815,-0.98124397,-0.9924338
1079,-0.61616164,-1.0,-0.6551724,-1.0,-1.0,-1.0,-1.0,-0.8,-0.6,-0.679847,-0.86528337,-0.82628626,-0.6397334,-0.72909206,-0.38799646,-0.98853874,-0.99888617,-0.9522789,-0.81318194,-0.75892377,-0.9707263
1080,-0.8989899,1.0,-0.8965517,-0.8,-0.6,-0.6,-0.6,-0.6,-0.6,-0.60582465,-0.7572743,-0.7632804,-0.5688941,-0.721808,-0.3890247,-0.9931315,-0.9964376,-0.9944199,-0.9932367,-0.98124397,-0.9920555
1081,-1.0,-1.0,-0.9310345,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6933628,-0.8510745,-0.8179145,-0.6659357,-0.8235329,-0.464422,-0.99702364,-0.9982188,-0.99888396,-0.9980676,-0.9929665,-1.0
1082,-0.9191919,1.0,-0.7241379,-0.8,-0.8,-1.0,-0.8,-0.8,-0.8,-0.7026027,-0.86755913,-0.8273108,-0.6787147,-0.83805734,-0.47704044,-1.0,-1.0,-0.9988036,-0.99895006,-0.99694276,-1.0
1083,-0.61616164,1.0,-0.6896552,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6387547,-0.7937284,-0.7837509,-0.60405093,-0.7650066,-0.42185578,-0.99558586,-0.9979825,-0.9965247,-0.99588084,-0.9954892,-0.9917604
1084,-1.0,-1.0,-0.86206895,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6969766,-0.85493326,-0.81887424,-0.6626934,-0.8204154,-0.46331844,-0.99745405,-0.99864274,-0.99665195,-0.9989565,-0.9976555,-0.9985738
1085,-0.8787879,1.0,-0.8965517,-0.6,-0.6,-0.2,-0.2,-0.2,-0.2,-0.6335428,-0.7827216,-0.77544934,-0.5893766,-0.74538547,-0.40186295,-0.9903841,-0.9957251,-0.99598235,-1.0,-0.9844887,-0.99054223
1086,-0.85858583,-1.0,-0.5862069,-1.0,-0.8,-0.2,-0.6,-0.6,-0.6,-0.2616984,-0.3653441,-0.8225078,-0.6693721,-0.82699937,-0.46758506,-0.9702365,-1.0,-0.99732155,-0.9983897,-0.99531096,-0.9962169
1087,-0.85858583,1.0,-0.6551724,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6160911,-0.7670474,-0.76794505,-0.57684445,-0.7282532,-0.39076453,-0.9931315,-0.99703133,-0.9955359,-0.9919485,-0.9882775,-0.99054223
1088,-0.65656567,-1.0,-0.06896552,-0.8,-0.8,-0.8,-0.8,-0.8,-0.6,-0.7063865,-0.86516756,-0.82695395,-0.67784053,-0.8365224,-0.4763519,-0.99711525,-0.99961406,-0.997768,-0.99645734,-1.0,-1.0
1089,-0.47474748,1.0,-0.20689656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70944643,-0.7278696,-0.77262616,-0.67687213,-0.7572526,-0.44192392,-0.82828724,-0.9408642,-0.9966207,-0.86772305,-0.8898082,-0.88763416
1090,-0.3939394,-1.0,-0.1724138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.69109744,-0.8653422,-0.82017875,-0.6797546,-0.8387356,-0.47806716,-0.9973121,-0.9922494,-1.0,-1.0,-1.0,-1.0
1091,-0.9191919,-1.0,-0.37931034,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6595088,-0.82390565,-0.8081108,-0.659777,-0.822109,-0.47659782,-0.9960895,-0.99827343,-0.99935496,-0.9951433,-0.995114,-1.0
1092,-0.7777778,1.0,-0.82758623,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6297484,-0.7594969,-0.7672192,-0.61868376,-0.8204451,-0.46908513,-0.94276243,-0.946564,-0.98850274,-0.99355876,-0.97655493,-0.965517
1093,-0.53535354,1.0,-0.6896552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70696163,-0.86755913,-0.82401764,-0.6797245,-0.8387038,-0.47804254,-1.0,-0.9964388,-1.0,-1.0,-1.0,-1.0
1094,-0.67676765,1.0,-0.41379312,-0.8,-0.8,-0.8,-0.6,-0.6,-1.0,-0.7060396,-0.8573855,-0.79516876,-0.62977844,-0.8387038,-0.47804254,-0.98525786,-0.9652417,-1.0,-1.0,-1.0,-0.9896721
1095,-0.61616164,-1.0,-0.20689656,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.6610733,-0.86455643,-0.804105,-0.6741837,-0.82246,-0.44293523,-0.996378,-0.9749053,-0.99343556,-0.97362,-0.89289355,-0.9789394
1096,-0.7171717,1.0,-0.62068963,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5000615,-0.66415554,-0.7055508,-0.46927333,-0.61274165,-0.29879263,-0.990842,-0.99346894,-0.99074817,-0.9865185,-0.97828984,-0.9848676
1097,-0.5555556,-1.0,-0.7241379,-0.6,-0.6,-0.2,-0.2,-0.2,-0.6,-0.6348754,-0.7829759,-0.78030837,-0.596792,-0.75684404,-0.42475295,-0.9885525,-1.0,-0.9933039,-1.0,-0.98593295,-0.9886507
1098,-0.7171717,-1.0,-0.6551724,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.6995056,-0.8563663,-0.8247138,-0.6702971,-0.8277351,-0.4725602,-0.98645985,-0.99717623,-0.98879737,-0.98213524,-0.9832321,-0.9805624
1099,-0.53535354,-1.0,-0.7586207,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.3535901,-0.50024104,-0.6215418,-0.33806965,-0.49165943,-0.21956216,-0.9839735,-0.9916877,-0.9843757,-0.979066,-0.97186595,-0.97730136
1100,-0.5555556,1.0,-0.7241379,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70696163,-0.86755913,-0.82618636,-0.6797245,-0.8387038,-0.47804254,-1.0,-0.998784,-1.0,-1.0,-1.0,-1.0
1101,-0.01010101,1.0,-0.5862069,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.23889492,-0.34554544,-0.5143193,-0.13336837,-0.25218022,-0.013650542,-0.9656575,-0.98278177,-0.9768537,-0.96457326,-0.9484209,-0.9508196
1102,-0.07070707,1.0,-0.13793103,-0.6,-0.6,-0.6,-0.2,-0.6,-0.6,-0.6309076,-0.78162074,-0.76766175,-0.580002,-0.7460677,-0.40805385,-0.9931315,-0.9881253,-1.0,-0.98067635,-0.97655493,-0.96216893
1103,-0.21212122,-1.0,-0.4827586,-0.6,-0.6,-0.6,-0.6,-0.6,-0.8,-0.62773794,-0.7996542,-0.7527651,-0.64137435,-0.8133594,-0.46017537,-0.97709125,-0.9963521,-0.9998393,-0.9998003,-0.9452276,-0.8824551
1104,-0.45454547,1.0,-0.79310346,-0.6,-0.6,-0.2,-0.2,-1.0,-0.8,-0.6739714,-0.82604855,-0.82492465,-0.67974144,-0.8387217,-0.47248337,-0.9848206,-0.99998814,-1.0,-1.0,-0.98299766,-0.9905006
1105,-0.4949495,1.0,-0.4827586,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.70622545,-0.86676955,-0.826854,-0.6730533,-0.8378788,-0.47740316,-0.9990476,-0.999506,-0.99209636,-0.9986602,-0.9980494,-0.99378055
1106,-0.97979796,-1.0,-0.03448276,-0.6,-0.6,-0.6,-0.6,-0.8,-0.8,-0.6731396,-0.8316175,-0.8068996,-0.6434392,-0.8357291,-0.47804254,-0.9970557,-0.99842304,-0.997768,-0.9951691,-1.0,-1.0
1107,-0.83838385,-1.0,-0.44827586,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6159283,-0.7915836,-0.78481054,-0.60976315,-0.76901454,-0.4265512,-0.9955355,-0.99762505,-0.99598235,-0.9962963,-0.9943732,-0.9956494
1108,-0.61616164,1.0,-0.79310346,-0.4,-0.2,-0.2,-0.2,0.0,0.2,-0.52236235,-0.6743595,-0.70652145,-0.46306753,-0.6007278,-0.28186452,-1.0,-0.9881253,-0.9888398,-0.9838969,-0.9640775,-0.9750012
1109,-0.9191919,1.0,-0.5862069,-0.4,-0.2,-0.2,-0.6,-0.6,-0.6,-0.619151,-0.7719881,-0.7732378,-0.5858668,-0.8003818,-0.447145,-0.99584913,-1.0,-0.9951587,-0.99773914,-0.9948374,-0.9979987
1110,-0.2929293,-1.0,-0.5862069,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70696163,-0.86755913,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1111,-0.97979796,-1.0,-0.82758623,-0.2,-0.2,-0.2,-0.2,-0.2,0.0,-0.6431438,-0.80731285,-0.79435396,-0.630858,-0.7822896,-0.44071278,-1.0,-0.9969126,-1.0,-0.979066,-1.0,-1.0
1112,-0.61616164,1.0,-0.82758623,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6264602,-0.77788156,-0.77442706,-0.58672965,-0.73842865,-0.39877826,-0.9935894,-0.99762505,-0.9955359,-0.99355876,-0.990622,-0.9924338
1113,-0.2929293,-1.0,-0.13793103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70696163,-0.86755913,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1114,-0.5151515,1.0,-0.6551724,-0.8,-0.6,-0.6,-0.6,-0.6,-0.8,-0.64247304,-0.8103118,-0.8005988,-0.6548598,-0.8254446,-0.46355975,-0.9885525,-0.9984587,-0.997768,-0.99956846,-0.95581543,-0.926812
1115,-0.11111111,1.0,-0.5862069,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.58814114,-0.751787,-0.7584301,-0.56061405,-0.7137446,-0.41171336,-0.9931315,-0.9964376,-0.9955359,-0.9738808,-0.9878086,-0.9924338
1116,-0.75757575,1.0,-0.27586207,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70696163,-0.86755913,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-1.0,-1.0,-1.0,-1.0,-1.0,-0.98108447
1117,-0.2929293,-1.0,-0.6551724,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.56230074,-0.71195626,-0.728246,-0.51693034,-0.65096456,-0.3346823,-0.98168397,-0.98806006,-0.97767955,-0.96763605,-0.95286137,-0.9659293
1118,-0.7171717,1.0,-0.6896552,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5177539,-0.66657555,-0.7212929,-0.5156586,-0.73494035,-0.3992578,-0.990842,-0.9946564,-0.9888398,-0.99355876,-0.99202865,-0.99129885
1119,-0.2929293,1.0,-0.2413793,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70696163,-0.86755913,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1120,-0.01010101,-1.0,-0.7241379,-0.8,-0.8,-0.8,-0.8,-0.6,-0.8,-0.67043185,-0.8182362,-0.80126315,-0.6405397,-0.7710155,-0.3905632,-0.9402188,-0.97136784,-0.95338154,-0.9097198,-0.73180723,-0.81190395
1121,-0.8181818,1.0,-0.79310346,-0.6,-0.6,-0.6,-0.6,-0.6,-0.8,-0.6730458,-0.8223322,-0.7997071,-0.6298011,-0.7855578,-0.47627506,-0.9885525,-0.99762505,-0.9955359,-0.9983897,-0.9946076,-1.0
1122,-0.85858583,1.0,-0.13793103,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.57468027,-0.72271067,-0.7423805,-0.5870933,-0.7430315,-0.40456033,-0.99355507,-0.9972154,-0.9960649,-0.994029,-0.9918552,-0.99328876
1123,-0.67676765,1.0,-0.79310346,-0.6,-0.6,-0.6,-0.6,-0.6,-0.2,-0.408122,-0.5419851,-0.646666,-0.43805024,-0.5611286,-0.28207663,-0.9839735,-0.9922815,-0.98214364,-0.9502029,-0.9898577,-0.98373264
1124,-0.8181818,-1.0,-0.79310346,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.52865565,-0.6781765,-0.71807444,-0.5025782,-0.8097937,-0.42693236,-0.9917761,-0.9949509,-0.99415207,-0.998686,-0.8774761,-0.9975296
1125,-0.7171717,1.0,-0.3448276,-1.0,-0.8,-0.8,-0.8,-0.8,-0.8,-0.70554936,-0.8631841,-0.8261732,-0.6702632,-0.83089423,-0.47755688,-0.99471354,-0.99876976,-0.98873264,-0.98729146,-0.9985183,-0.9988121
1126,-0.8181818,-1.0,-0.82758623,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.7059582,-0.8668189,-0.82675296,-0.6797245,-0.8296211,-0.4745475,-0.9991071,-0.99939674,-1.0,-0.9852496,-0.9893372,-1.0
1127,-0.97979796,-1.0,-0.44827586,-0.8,-0.8,-0.6,-0.6,-0.6,-0.6,-0.70549273,-0.834159,-0.80772096,-0.64893657,-0.8061249,-0.45012054,-0.9597116,-0.9984183,-0.9974689,-0.9967794,-0.990622,-1.0
1128,-0.6969697,1.0,-0.79310346,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.65907526,-0.8140851,-0.80407643,-0.6420111,-0.8074477,-0.4586107,-0.9927354,-0.9982675,-0.99549574,-0.9943285,-0.992296,-0.9980971
1129,-0.8989899,1.0,-0.7241379,-0.6,-0.6,-0.6,-0.8,-0.8,-0.8,-0.6996454,-0.8607337,-0.823137,-0.678417,-0.8376508,-0.47722644,-0.9972526,-0.99881256,-0.9939869,-0.9982899,-0.99751014,-0.9974237
1130,-0.5151515,-1.0,-0.20689656,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.53223765,-0.6737028,-0.71043724,-0.4768714,-0.62099546,-0.30288863,-0.9885525,-0.9928752,-0.9899558,-0.9871175,-0.97186595,-0.982976
1131,-0.53535354,1.0,-0.4827586,-0.4,-0.8,-0.6,-0.6,-0.6,-0.6,-0.70696163,-0.83339405,-0.8070127,-0.64693207,-0.8003401,-0.44556037,-0.95878893,-0.99762505,-0.9955359,-0.99355876,-0.98593295,-0.9924338
1132,-0.8787879,1.0,-0.86206895,-0.6,-0.8,-0.8,-0.8,-1.0,-1.0,-0.6975323,-0.86715674,-0.78221357,-0.6804159,-0.83943164,-0.4786066,-0.99951464,-0.9501264,-1.0,-1.0,-1.0,-1.0
1133,-0.9191919,-1.0,-0.13793103,-0.8,-0.8,-0.8,-0.8,-1.0,-0.8,-0.6994047,-0.8645222,-0.82390016,-0.6797245,-0.8387038,-0.47593692,-0.9963368,-0.9963117,-1.0,-1.0,-0.99357605,-0.9851324
1134,-0.6363636,-1.0,-0.1724138,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.56048846,-0.7477821,-0.76660645,-0.58389807,-0.7419626,-0.40236092,-0.9885525,-0.9969126,-0.9955359,-0.99033815,-0.97655493,-0.9924338
1135,-0.7171717,1.0,-0.79310346,-0.6,-0.6,-0.8,-0.6,-0.6,-0.6,-0.70082587,-0.86341757,-0.82537377,-0.6617175,-0.7199835,-0.39240757,-0.9954027,-0.9979053,-0.9799116,-0.8228663,-0.98124397,-0.9848676
1136,-0.83838385,-1.0,-0.79310346,-0.6,-0.6,-0.2,-0.2,-0.2,-0.2,-0.6711256,-0.782657,-0.7793113,-0.57993793,-0.7356047,-0.39179277,-0.94276243,-1.0,-0.97767955,-1.0,-0.97655493,-0.9880832
1137,-0.61616164,-1.0,-0.7586207,-0.6,-0.6,-0.6,-0.8,-0.8,-0.8,-0.53137225,-0.6774837,-0.789798,-0.6783831,-0.83729184,-0.47671768,-0.9878656,-0.9964376,-0.98055446,-0.99770695,-0.9959581,-0.9973367
1138,0.11111111,-1.0,-0.10344828,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.6883773,-0.73572373,-0.8015662,-0.48153234,-0.7444673,-0.36501887,-0.8401858,-0.9720233,-0.75508684,-0.84464735,-0.6529474,-0.92644507
1139,-0.33333334,1.0,-0.79310346,-0.8,-0.8,-0.8,-0.8,-0.6,-0.8,-0.69377154,-0.8620016,-0.8255934,-0.6651689,-0.82970834,-0.47041768,-0.99326426,-0.9981167,-0.98271954,-0.9958132,-0.97662526,-0.97746783
1140,-0.7171717,1.0,-0.31034482,-0.6,-0.6,-0.6,-0.6,-0.6,-1.0,-0.6699133,-0.827009,-0.8040358,-0.638814,-0.8387038,-0.47804254,-0.99656576,-0.9982188,-0.997768,-1.0,-1.0,-1.0
1141,-0.5555556,-1.0,-0.3448276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70666254,-0.86374784,-0.82337195,-0.6747075,-0.8334287,-0.47343627,-0.9953798,-0.9957192,-0.9940159,-0.9913913,-0.9858767,-0.99022824
1142,-0.4949495,-1.0,-0.7586207,-0.6,-0.6,-0.6,-0.8,-0.8,-0.8,-0.6604114,-0.8497022,-0.8217303,-0.6651576,-0.8359691,-0.47805485,-0.9884838,-0.99759537,-0.982657,-0.9955394,-1.0,-0.993285
1143,-0.83838385,1.0,-0.44827586,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5964219,-0.7473095,-0.7564536,-0.55573076,-0.7051398,-0.37259915,-0.9942762,-0.99726886,-0.9949087,-0.9918873,-0.9885072,-0.99129885
1144,-0.8787879,1.0,-0.7241379,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.58957285,-0.73796344,-0.7513442,-0.54879963,-0.7132211,-0.38977474,-0.9930193,-0.9968876,-0.9932324,-0.99332047,-0.990622,-0.9931904
